date,RECORD,SerNo,O3_Avg,T_int,Flow_Avg,Cell_Pres_Avg,T_Air,T_inst,O3_Status,Fan_Status,Zero_Status,V_Batt,Met_Diag_Flags
6/10/16 15:00,,2,40.575,28.075,3094,570.95,21.475,40.425,,0,0,14.235,
6/10/16 16:00,,2,43.175,30.075,3012.25,572.225,22.775,41.925,,0,0,13.85,
6/10/16 17:00,,2,44.075,30.95,2703.5,580.55,22.1,43.35,,0,0,13.045,
6/10/16 18:00,,2,42.425,29.35,2678.5,582.25,19.8,43.525,,0,0,12.9875,
6/10/16 19:00,,2,42.05,24.825,2639.5,584.175,16.775,40.575,,0,0,12.9375,
6/10/16 20:00,,2,41.475,16.4,2550,586.825,13.7,33.15,,0,0,12.885,
6/10/16 21:00,,2,46.7,12.325,2419.5,588.25,15.8,26.775,,0,0,12.835,
6/10/16 22:00,,2,45.775,10.725,2331,589.325,14.1,23.4,,0,0,12.795,
6/10/16 23:00,,2,46.1,10.425,2269.25,589.95,13.45,21.625,,0,0,12.755,
6/11/16 0:00,,2,40.45,10.3,2233,590.3,11.2,20.725,,0,0,12.7225,
6/11/16 1:00,,2,39.2,10.075,2205.5,590.75,10.725,20.05,,0,0,12.685,
6/11/16 2:00,,2,37.25,9.875,2184.25,591,10.875,19.525,,0,0,12.655,
6/11/16 3:00,,2,41.25,11.325,2167.75,591.05,14.575,19.675,,0,0,12.6225,
6/11/16 4:00,,2,43.05,13,2176.75,591.125,14.4,20.8,,0,0,12.6,
6/11/16 5:00,,2,42.8,13.525,2212.25,590.375,14.1,21.55,,0,0,12.6725,
6/11/16 6:00,,2,43.375,15.175,2346.5,586.6,14.25,22.75,,0,0,13.07,
6/11/16 7:00,,2,41.45,16.225,2491.25,583.35,14.95,23.975,,0,0,13.5175,
6/11/16 8:00,,2,40.525,22.05,2794.25,575.125,15.775,27.025,,0,0,14.2775,
6/11/16 9:00,,2,36.35,24.4,3081.5,567.075,16.15,31.325,,0,0,15.2,
6/11/16 10:00,,2,38.75,24.925,2839.75,576.9,17.75,33.825,,0,0,13.7825,
6/11/16 11:00,,2,40.25,24.8,2858.5,576.975,16.8,35.025,,0,0,13.7825,
6/11/16 12:00,,2,40.1,22.625,2887.5,577.15,15.475,34.55,,0,0,13.8375,
6/11/16 13:00,,2,40.4,22.425,2883.25,576.725,17.4,33.85,,0,0,13.8625,
6/11/16 14:00,,2,41.625,24.85,2851.75,576.375,17.575,35.175,,0,0,13.715,
6/11/16 15:00,,2,42.45,23.325,2846.25,577.6,16.375,35.15,,0,0,13.6975,
6/11/16 16:00,,2,45.275,21.125,2837.75,577.95,15.725,33.625,,0,0,13.725,
6/11/16 17:00,,2,44.625,20.15,2824.75,578.075,15.6,32.35,,0,0,13.7475,
6/11/16 18:00,,2,45.825,22.9,2766.25,578.85,17.1,34.05,,0,0,13.4775,
6/11/16 19:00,,2,47.05,21.975,2590.75,584.95,14.325,34.75,,0,0,12.9575,
6/11/16 20:00,,2,47.025,15.5,2536.5,587.3,11.95,30.65,,0,0,12.91,
6/11/16 21:00,,2,50.75,12.575,2447.75,588.65,12.675,26.375,,0,0,12.88,
6/11/16 22:00,,2,50.725,11.45,2380.75,589.55,11.625,23.875,,0,0,12.845,
6/11/16 23:00,,2,47.3,9.65,2327.5,590.525,10.5,21.85,,0,0,12.8075,
6/12/16 0:00,,2,48.35,8.175,2273.5,591.325,10.45,19.925,,0,0,12.7725,
6/12/16 1:00,,2,47.7,7.275,2223.75,592.15,10.575,18.575,,0,0,12.73,
6/12/16 2:00,,2,43.575,6.55,2184.5,592.975,8.8,17.5,,0,0,12.695,
6/12/16 3:00,,2,45.5,5.875,2144.5,593.85,9.35,16.5,,0,0,12.6525,
6/12/16 4:00,,2,44.925,5.9,2110.75,594.625,8.75,15.95,,0,0,12.6025,
6/12/16 5:00,,2,44.55,6.05,2099.75,595.05,9.75,15.65,,0,0,12.65,
6/12/16 6:00,,2,43.4,11.925,2344.5,587.225,12.5,17.475,,0,0,13.47,
6/12/16 7:00,,2,47.325,19.1,2565.75,582.225,13.425,22.275,,0,0,13.78,
6/12/16 8:00,,2,44.85,22.075,2681.5,580.9,13.95,26.575,,0,0,13.7625,
6/12/16 9:00,,2,44.8,22.575,2732.5,580.5,14.9,29.6,,0,0,13.755,
6/12/16 10:00,,2,43.725,22.375,2770.25,580.225,15.75,31.675,,0,0,13.7225,
6/12/16 11:00,,2,45.625,22.75,2793.75,580.1,16.525,32.975,,0,0,13.7075,
6/12/16 12:00,,2,47.15,22.475,2815.5,579.75,16.95,33.375,,0,0,13.74,
6/12/16 13:00,,2,47.7,22.9,2836.75,579,15.525,33.975,,0,0,13.785,
6/12/16 14:00,,2,47.7,21.075,2901.5,577.6,16.5,33.1,,0,0,13.995,
6/12/16 15:00,,2,49.375,23.9,2999.5,572.375,19.5,34.325,,0,0,13.985,
6/12/16 16:00,,2,51.575,24.1,2826.75,578.95,18,35.4,,0,0,13.675,
6/12/16 17:00,,2,51.425,24.725,2709.5,582,18.45,36.325,,0,0,13.205,
6/12/16 18:00,,2,49.2,25.475,2685.5,582.825,18.85,37.375,,0,0,13.1875,
6/12/16 19:00,,2,50.275,22.9,2617.5,585.775,15.35,36.8,,0,0,12.95,
6/12/16 20:00,,2,50.25,16.575,2550.75,587.85,14.2,31.925,,0,0,12.905,
6/12/16 21:00,,2,50.65,14.05,2464.5,588.7,13.85,27.775,,0,0,12.87,
6/12/16 22:00,,2,50.825,12.6,2399.75,589.4,12.725,25.075,,0,0,12.8325,
6/12/16 23:00,,2,48.1,11,2343.5,590.075,12.15,23.025,,0,0,12.8025,
6/13/16 0:00,,2,,9.2,2258.5,595.825,9.825,22.5,,0,-0.5,12.6325,
6/13/16 1:00,,2,45.46666667,8.825,2261.75,593.675,10.375,23.35,,0,-0.25,12.68,
6/13/16 2:00,,2,46.675,9.625,2240.5,592.05,11.875,21.55,,0,0,12.62,
6/13/16 3:00,,2,49.125,10.725,2214.5,592.2,11.675,21,,0,0,12.585,
6/13/16 4:00,,2,50.45,10.725,2199.5,592.45,11.175,20.625,,0,0,12.5625,
6/13/16 5:00,,2,50.175,10.525,2190.5,593.025,9.95,20.325,,0,0,12.555,
6/13/16 6:00,,2,53.675,9.925,2184,593.3,9.575,19.8,,0,0,12.575,
6/13/16 7:00,,2,54.4,9.725,2183.75,593.225,8.65,19.525,,0,0,12.6025,
6/13/16 8:00,,2,56.025,9.625,2188.5,592.625,8.975,19.2,,0,0,12.6675,
6/13/16 9:00,,2,53.975,10.2,2268.75,590.025,9.025,19.45,,0,0,12.8925,
6/13/16 10:00,,2,52.625,11.675,2442.25,584.525,10.45,20.25,,0,0,13.4375,
6/13/16 11:00,,2,46.7,11.525,2359.75,587.725,6.625,21.475,,0,0,13.135,
6/13/16 12:00,,2,46.675,10.85,2751.75,576.85,7.325,21.025,,0,0,14.8475,
6/13/16 13:00,,2,45.65,15.2,2897.5,572.225,9.225,24.025,,0,0,14.4475,
6/13/16 14:00,,2,43.575,15.775,2762.5,577.35,9.15,26.3,,0,0,13.8775,
6/13/16 15:00,,2,42.925,12.15,2859.25,574.625,7.2,24.925,,0,0,14.5225,
6/13/16 16:00,,2,44.05,12.95,2885.75,573.975,8.175,25,,0,0,14.2325,
6/13/16 17:00,,2,45.2,11.375,2627.5,580.95,7.475,23.775,,0,0,13.4825,
6/13/16 18:00,,2,44.925,8.175,2376.25,587.425,4.275,21.275,,0,0,12.965,
6/13/16 19:00,,2,53.55,5.775,2292.5,588.825,3.2,18.5,,0,0,12.88,
6/13/16 20:00,,2,61.65,4.65,2229.75,588.875,5.15,16.45,,0,0,12.8475,
6/13/16 21:00,,2,60.825,4.525,2186.5,589.8,5.225,15.45,,0,0,12.8175,
6/13/16 22:00,,2,55.075,3.85,2154.5,590.55,5,14.6,,0,0,12.7825,
6/13/16 23:00,,2,52.6,3.225,2123.75,591.175,4.55,13.85,,0,0,12.7575,
6/14/16 0:00,,2,46.825,2.375,2099,591.5,3.825,13.025,,0,0,12.725,
6/14/16 1:00,,2,40.85,1.525,2070.25,591.975,3.15,12.225,,0,0,12.6975,
6/14/16 2:00,,2,37.575,0.625,2041.25,592.425,3.175,11.35,,0,0,12.6575,
6/14/16 3:00,,2,50.975,1.35,2015.75,592.575,5.775,11.05,,0,0,12.625,
6/14/16 4:00,,2,50.5,2.625,2012.25,592.775,5.775,11.6,,0,0,12.585,
6/14/16 5:00,,2,49.8,3.65,2025,592.8,5.825,12.35,,0,0,12.65,
6/14/16 6:00,,2,51.25,7.225,2207.75,587.1,6.475,14.2,,0,0,13.255,
6/14/16 7:00,,2,52.1,11.7,2467.25,580.575,7.625,17.15,,0,0,13.8175,
6/14/16 8:00,,2,49.475,15.25,2862.75,570.225,8.5,20.9,,0,0,14.695,
6/14/16 9:00,,2,44.65,16.925,2703.75,576.775,9.35,24.175,,0,0,13.9325,
6/14/16 10:00,,2,43.175,17.1,2720,576.875,10.775,26.5,,0,0,13.865,
6/14/16 11:00,,2,44.2,18.425,2942.5,569.575,12.25,28.6,,0,0,14.525,
6/14/16 12:00,,2,45.775,20.45,2786.5,576.025,14.65,30.375,,0,0,13.7875,
6/14/16 13:00,,2,45.525,21.7,2837.25,574.875,14.175,32.325,,0,0,13.7975,
6/14/16 14:00,,2,45.325,21.475,2847.5,574.55,15.225,32.95,,0,0,13.79,
6/14/16 15:00,,2,45.425,23.025,2966.5,570.225,16.75,34.3,,0,0,13.9425,
6/14/16 16:00,,2,46.6,24.35,3024.25,569.425,16.85,36.1,,0,0,14.14,
6/14/16 17:00,,2,47.25,23.375,2817.75,576.1,15.75,36.525,,0,0,13.3825,
6/14/16 18:00,,2,48.8,19.625,2620.5,582.15,14.05,34.2,,0,0,12.9925,
6/14/16 19:00,,2,48.7,16.675,2546.5,583.675,12.5,30.875,,0,0,12.935,
6/14/16 20:00,,2,50.875,13.275,2475.25,585.1,11.7,27.25,,0,0,12.895,
6/14/16 21:00,,2,54.15,11.825,2406.5,585.9,11.925,24.275,,0,0,12.86,
6/14/16 22:00,,2,54.375,11.35,2352,586.425,12,22.65,,0,0,12.825,
6/14/16 23:00,,2,54.025,11.125,2313.75,586.75,11.625,21.6,,0,0,12.795,
6/15/16 0:00,,2,53.825,10.6,2287.5,587.075,11.275,20.8,,0,0,12.76,
6/15/16 1:00,,2,54.05,10.15,2263.75,587.15,11.325,20.1,,0,0,12.7325,
6/15/16 2:00,,2,55.3,10.25,2240.25,587.375,11.7,19.75,,0,0,12.7,
6/15/16 3:00,,2,56.45,10.225,2224,587.65,11.125,19.6,,0,0,12.67,
6/15/16 4:00,,2,56.6,9.675,2205.75,588.325,10.4,19.275,,0,0,12.6375,
6/15/16 5:00,,2,51.775,9.625,2212,588.25,9.8,18.95,,0,0,12.735,
6/15/16 6:00,,2,49.875,12.9,2406.25,582.525,10.1,19.975,,0,0,13.39,
6/15/16 7:00,,2,48.35,16,2642.75,576.85,11.025,22.15,,0,0,14.1375,
6/15/16 8:00,,2,51.5,17.875,3235,559.075,12,25.075,,0,0,16.07,
6/15/16 9:00,,2,55.35,18.4,2979.25,569.675,12.925,27.125,,0,0,14.1925,
6/15/16 10:00,,2,59.05,19.025,2809.5,575.075,14.15,28.5,,0,0,13.895,
6/15/16 11:00,,2,59.275,20.025,2791,575.85,15.675,29.9,,0,0,13.7875,
6/15/16 12:00,,2,60.075,21.175,2977.75,569.875,17,31.475,,0,0,14.515,
6/15/16 13:00,,2,64.45,22.425,2992,570.2,18.2,32.975,,0,0,14.2325,
6/15/16 14:00,,2,68.075,23.775,3028.5,569.35,19.375,34.575,,0,0,14.225,
6/15/16 15:00,,2,66.7,25.15,2981.75,570.525,19.525,36.1,,0,0,13.8825,
6/15/16 16:00,,2,66.175,26.225,2837.5,574.525,19.525,37.575,,0,0,13.58,
6/15/16 17:00,,2,63.475,26.5,2719.5,577.875,19.3,38.7,,0,0,13.1375,
6/15/16 18:00,,2,59.575,25.1,2640.5,580.475,18.05,38.4,,0,0,12.97,
6/15/16 19:00,,2,58.775,22.075,2607.25,582.125,15.825,36.4,,0,0,12.93,
6/15/16 20:00,,2,61.5,16.725,2536.25,584.1,14.25,31.875,,0,0,12.88,
6/15/16 21:00,,2,64.4,14.4,2454.75,584.95,14.425,27.9,,0,0,12.845,
6/15/16 22:00,,2,63.3,13.575,2391.25,585.575,13.75,25.55,,0,0,12.8025,
6/15/16 23:00,,2,61.95,12.65,2344.25,586.25,12.875,23.95,,0,0,12.77,
6/16/16 0:00,,2,60.85,11.65,2304,586.8,11.825,22.65,,0,0,12.7375,
6/16/16 1:00,,2,60.825,10.55,2265.75,587.35,10.825,21.375,,0,0,12.7,
6/16/16 2:00,,2,60.225,9.6,2227.5,588.15,10.125,20.225,,0,0,12.6675,
6/16/16 3:00,,2,58.45,9.1,2192.75,588.975,9.4,19.4,,0,0,12.635,
6/16/16 4:00,,2,55.35,8.35,2164.25,589.9,8.85,18.55,,0,0,12.6025,
6/16/16 5:00,,2,53.45,8.65,2161.5,589.575,8.6,18.1,,0,0,12.7275,
6/16/16 6:00,,2,51.65,11.7,2390,583.1,8.35,19.075,,0,0,13.46,
6/16/16 7:00,,2,52.4,15,2632.25,577.375,8.95,21.175,,0,0,14.34,
6/16/16 8:00,,2,52.075,16.575,3265.75,556.275,9.925,24.225,,0,0,16.44,
6/16/16 9:00,,2,51.975,17.325,3032,568.475,11,26.45,,0,0,14.475,
6/16/16 10:00,,2,53.15,18.4,2763.75,577.025,12.775,27.775,,0,0,13.8375,
6/16/16 11:00,,2,51.25,19.4,2786.25,576.8,14.05,29.2,,0,0,13.8375,
6/16/16 12:00,,2,48.5,20.55,2792.5,576.775,16.1,30.6,,0,0,13.7725,
6/16/16 13:00,,2,46.925,21.85,2829,575.8,17.375,32.125,,0,0,13.7525,
6/16/16 14:00,,2,45.525,22.825,2926.75,573.075,18.325,33.725,,0,0,14.35,
6/16/16 15:00,,2,45.5,24.2,3035.25,570.75,18.8,35.225,,0,0,14.2725,
6/16/16 16:00,,2,42.525,25.65,2892,575.225,19.225,37.1,,0,0,13.685,
6/16/16 17:00,,2,42.9,26.15,2704.5,580.7,19.025,38.425,,0,0,13.15,
6/16/16 18:00,,2,44.75,25.125,2610,583.975,17.8,38.45,,0,0,12.97,
6/16/16 19:00,,2,47.075,22.325,2573.75,585.7,15.45,36.9,,0,0,12.93,
6/16/16 20:00,,2,50.9,16.6,2485.25,588.05,13.7,32.2,,0,0,12.885,
6/16/16 21:00,,2,55.1,13.625,2422,589.15,13.1,27.775,,0,0,12.845,
6/16/16 22:00,,2,55.025,11.975,2347.75,590.225,12.875,24.725,,0,0,12.8025,
6/16/16 23:00,,2,53.95,11.55,2292.5,590.9,13,22.925,,0,0,12.77,
6/17/16 0:00,,2,53.1,11.05,2256.75,591.375,12.6,21.825,,0,0,12.735,
6/17/16 1:00,,2,52.775,10.725,2226.25,591.75,12.625,20.975,,0,0,12.705,
6/17/16 2:00,,2,52.15,10.675,2203.25,592.075,12.625,20.5,,0,0,12.665,
6/17/16 3:00,,2,52.2,10.575,2181,592.675,12.525,20.225,,0,0,12.6275,
6/17/16 4:00,,2,51.6,10.225,2160.5,593.425,11.9,19.95,,0,0,12.5925,
6/17/16 5:00,,2,48.825,10.025,2169.75,593.425,10.925,19.575,,0,0,12.7075,
6/17/16 6:00,,2,48.5,14.25,2385.25,586.75,12.725,20.85,,0,0,13.4225,
6/17/16 7:00,,2,47.6,19.175,2568,582.975,13.8,24.1,,0,0,13.7325,
6/17/16 8:00,,2,46.325,22.25,2683.5,581.075,14.175,27.425,,0,0,13.81,
6/17/16 9:00,,2,44.55,23.45,2711.25,581.15,15.075,30.525,,0,0,13.7025,
6/17/16 10:00,,2,42.95,23.075,2753.5,580.675,16.575,32.725,,0,0,13.6775,
6/17/16 11:00,,2,45.25,23.125,2776.75,580.675,17.875,34.075,,0,0,13.6725,
6/17/16 12:00,,2,46.95,23.375,2787,580.45,18.5,34.675,,0,0,13.685,
6/17/16 13:00,,2,47.625,24.125,2785,580.2,20.025,35.4,,0,0,13.635,
6/17/16 14:00,,2,47.25,25.075,2796.75,579.5,20.6,36.35,,0,0,13.65,
6/17/16 15:00,,2,44.9,26.275,2791,579.55,21.025,37.575,,0,0,13.5875,
6/17/16 16:00,,2,45.9,27.25,2797.75,579.55,20.8,38.95,,0,0,13.5475,
6/17/16 17:00,,2,45.55,27.425,2686.25,583.125,20.4,40.05,,0,0,13.1175,
6/17/16 18:00,,2,47.5,26.125,2606,586.075,19.45,39.775,,0,0,12.9625,
6/17/16 19:00,,2,48.825,23.375,2578,587.75,17.025,38.075,,0,0,12.925,
6/17/16 20:00,,2,52.775,17.575,2509.5,589.95,15.25,33.225,,0,0,12.88,
6/17/16 21:00,,2,56.625,14.8,2422,591.3,14.925,28.8,,0,0,12.845,
6/17/16 22:00,,2,56.025,13.525,2351.5,592.25,14.3,25.95,,0,0,12.8,
6/17/16 23:00,,2,54.625,12.75,2292.75,592.925,14.225,24.1,,0,0,12.765,
6/18/16 0:00,,2,52.825,12.25,2253,593.5,13.9,22.925,,0,0,12.735,
6/18/16 1:00,,2,53.175,11.675,2220.25,594,13.625,22.075,,0,0,12.7,
6/18/16 2:00,,2,54,11.15,2191.5,594.4,13.825,21.375,,0,0,12.665,
6/18/16 3:00,,2,54.175,10.925,2165,594.9,13.65,20.925,,0,0,12.62,
6/18/16 4:00,,2,54.125,9.575,2138.5,596.05,12.45,20.05,,0,0,12.575,
6/18/16 5:00,,2,52.125,9.45,2134.25,595.925,11.2,19.325,,0,0,12.705,
6/18/16 6:00,,2,52.1,13.7,2355,588.975,14.1,20.375,,0,0,13.4375,
6/18/16 7:00,,2,50.875,19.275,2536,585,15.55,23.95,,0,0,13.73,
6/18/16 8:00,,2,50.225,22.7,2645.25,583.575,16.425,27.55,,0,0,13.785,
6/18/16 9:00,,2,51.3,23.925,2689.25,583.325,17.425,30.65,,0,0,13.6925,
6/18/16 10:00,,2,52.125,23.4,2739.5,583.1,18.025,32.875,,0,0,13.6725,
6/18/16 11:00,,2,51.075,23.925,2758.25,582.975,19.5,34.4,,0,0,13.66,
6/18/16 12:00,,2,52.95,25.125,2819.75,580.45,21.2,35.775,,0,0,13.6375,
6/18/16 13:00,,2,50.55,26.425,2808.75,581.45,21.55,37.525,,0,0,13.6525,
6/18/16 14:00,,2,50.25,27.725,2943.75,576.75,23.25,39.075,,0,0,14.01,
6/18/16 15:00,,2,51.025,29.1,3056.25,574.3,23.825,40.8,,0,0,14.2675,
6/18/16 16:00,,2,52.275,30.3,3004.5,576.1,23.8,42.45,,0,0,13.91,
6/18/16 17:00,,2,51.925,30.45,2813,582.025,23.525,43.4,,0,0,13.2575,
6/18/16 18:00,,2,51.025,29.25,2671.25,586.6,21.725,43.225,,0,0,12.98,
6/18/16 19:00,,2,56.1,24.575,2635.25,588.75,18.8,40.175,,0,0,12.93,
6/18/16 20:00,,2,58.75,18.9,2557.5,590.725,17.975,34.625,,0,0,12.89,
6/18/16 21:00,,2,59.075,16.55,2465,591.7,17.7,30.35,,0,0,12.855,
6/18/16 22:00,,2,57,15.75,2399,592.425,17.375,27.775,,0,0,12.8175,
6/18/16 23:00,,2,56.025,15.35,2352.5,592.9,17,26.325,,0,0,12.7875,
6/19/16 0:00,,2,55.8,14.8,2314.5,593.35,16.625,25.25,,0,0,12.7525,
6/19/16 1:00,,2,58.15,14.1,2287.25,593.75,16.025,24.425,,0,0,12.725,
6/19/16 2:00,,2,59.3,13.575,2260,594.2,16.2,23.75,,0,0,12.69,
6/19/16 3:00,,2,56.125,14,2241.5,594.475,16.45,23.425,,0,0,12.6575,
6/19/16 4:00,,2,55.325,14.375,2223.25,594.725,16.525,23.525,,0,0,12.6225,
6/19/16 5:00,,2,56.325,14.5,2237,594.55,15.7,23.55,,0,0,12.73,
6/19/16 6:00,,2,56.1,18.275,2440.25,588.625,15.8,24.95,,0,0,13.3575,
6/19/16 7:00,,2,53.5,21.475,2613,585.05,16.325,27.375,,0,0,13.695,
6/19/16 8:00,,2,51.525,24.1,2713.75,583.15,16.7,29.825,,0,0,13.805,
6/19/16 9:00,,2,48.85,25.625,3072.75,572.4,18.6,32.95,,0,0,14.5175,
6/19/16 10:00,,2,48.575,25.8,2825.25,581.9,19.75,35.45,,0,0,13.6625,
6/19/16 11:00,,2,46.475,26.275,2823.75,582.2,20.975,36.925,,0,0,13.67,
6/19/16 12:00,,2,45.825,27.45,3067.75,574.175,22.25,38.65,,0,0,14.3775,
6/19/16 13:00,,2,45.525,28.525,2948,578.725,22.5,39.9,,0,0,13.7875,
6/19/16 14:00,,2,45,29.625,2857,580.85,23.325,41.3,,0,0,13.515,
6/19/16 15:00,,2,45.85,30.725,2835,581.125,23.775,42.6,,0,0,13.4375,
6/19/16 16:00,,2,45.175,31.85,2841.25,581.375,23.9,44.075,,0,0,13.41,
6/19/16 17:00,,2,44.9,31.675,2757.25,584.475,23.075,44.975,,0,0,13.0975,
6/19/16 18:00,,2,44.8,30.9,2706.75,586.475,22.425,44.95,,0,0,12.9825,
6/19/16 19:00,,2,,26.525,,,18.05,42.45,,0,0,12.9275,
6/19/16 20:00,,2,42.23333333,18.25,2575,591.8666667,14.675,35.275,,0,0,12.885,
6/19/16 21:00,,2,41.225,14.025,2459.5,593.3,12.85,28.675,,0,0,12.8375,
6/19/16 22:00,,2,38.875,12.2,2369.75,594.55,12.4,25.25,,0,0,12.805,
6/19/16 23:00,,2,45.9,10.75,2291.5,595.45,15.7,22.65,,0,0,12.76,
6/20/16 0:00,,2,,9.725,2200.75,601.275,14.65,22.2,,0,-0.5,12.5875,
6/20/16 1:00,,2,46.1,10.875,2220.25,598.65,16.2,24.05,,0,-0.25,12.655,
6/20/16 2:00,,2,45.125,9.975,2211.25,597.225,13.125,22.025,,0,0,12.615,
6/20/16 3:00,,2,47.55,9.4,2158,597.8,14.9,19.975,,0,0,12.575,
6/20/16 4:00,,2,47.125,9.475,2121.25,598.275,15.35,19.05,,0,0,12.545,
6/20/16 5:00,,2,45.975,10.425,2130.75,597.725,15.725,19.125,,0,0,12.6675,
6/20/16 6:00,,2,38.175,15.45,2380,590.325,16.65,21.3,,0,0,13.3975,
6/20/16 7:00,,2,39.225,22.45,2560.5,586.525,19.85,25.625,,0,0,13.6425,
6/20/16 8:00,,2,41.325,26.3,2688.25,584.775,20.65,30.35,,0,0,13.6525,
6/20/16 9:00,,2,38.675,26.975,2751.5,584.25,21.2,33.7,,0,0,13.595,
6/20/16 10:00,,2,34.375,27.3,2804.25,583.625,21.65,36.3,,0,0,13.5775,
6/20/16 11:00,,2,35.95,28.15,2815.25,583.55,23.45,38.425,,0,0,13.5575,
6/20/16 12:00,,2,42.05,28.975,2827,583.2,24.025,39.875,,0,0,13.4975,
6/20/16 13:00,,2,42,30.075,2826.5,582.3,25.2,41.25,,0,0,13.4575,
6/20/16 14:00,,2,42.275,31.125,2832.5,581.4,25.3,42.875,,0,0,13.435,
6/20/16 15:00,,2,42.875,31.775,2851.5,581.025,25.375,43.875,,0,0,13.405,
6/20/16 16:00,,2,42.875,32.325,2862.75,581,25.2,44.8,,0,0,13.39,
6/20/16 17:00,,2,42.2,32.275,2794.25,583.25,24.325,45.575,,0,0,13.1225,
6/20/16 18:00,,2,41.9,30.625,2727.75,586,23.05,44.9,,0,0,12.975,
6/20/16 19:00,,2,42.625,27.15,2690.5,588.15,20.125,42.725,,0,0,12.9125,
6/20/16 20:00,,2,37.975,20.225,2625.25,590.6,16.25,36.975,,0,0,12.8725,
6/20/16 21:00,,2,36.125,15.55,2520.75,592.475,13.7,31.125,,0,0,12.83,
6/20/16 22:00,,2,38.675,13.35,2427.5,593.425,13.7,27.25,,0,0,12.795,
6/20/16 23:00,,2,45.175,12.4,2348.75,593.975,15.95,24.575,,0,0,12.7525,
6/21/16 0:00,,2,43.675,12.375,2300,594.475,15.25,23.2,,0,0,12.7175,
6/21/16 1:00,,2,45.325,12.125,2262,594.875,16.225,22.4,,0,0,12.685,
6/21/16 2:00,,2,44.825,11.675,2232.75,595.35,16.225,21.775,,0,0,12.655,
6/21/16 3:00,,2,39.35,11.05,2209,595.825,12.375,21.15,,0,0,12.615,
6/21/16 4:00,,2,41.925,11.025,2181,596.6,14.8,20.45,,0,0,12.575,
6/21/16 5:00,,2,48.125,13.45,2191.75,595.95,16.425,21.175,,0,0,12.6375,
6/21/16 6:00,,2,49.9,16.25,2345,591.7,16.95,23,,0,0,13.11,
6/21/16 7:00,,2,50.575,19.8,2568.75,586.225,18.025,25.525,,0,0,13.6075,
6/21/16 8:00,,2,51.3,23.025,2919.75,577.3,19.225,28.8,,0,0,14.545,
6/21/16 9:00,,2,50.475,25.525,3124.75,569.975,20.35,32.425,,0,0,14.795,
6/21/16 10:00,,2,49.925,26.825,2991,576.225,21.425,35.325,,0,0,14.6075,
6/21/16 11:00,,2,48.15,28,2993.5,577.1,23.1,37.5,,0,0,13.8825,
6/21/16 12:00,,2,46.625,29.9,2945.5,578.2,24,39.425,,0,0,13.7975,
6/21/16 13:00,,2,45.8,31.175,2845.5,580.275,25.15,41.125,,0,0,13.4425,
6/21/16 14:00,,2,45.725,32.1,2958.25,576.5,25.225,42.875,,0,0,13.6275,
6/21/16 15:00,,2,47.975,31.875,2891.25,578.625,24.325,43.625,,0,0,13.4325,
6/21/16 16:00,,2,49.425,30.025,2913.25,579.2,23.275,42.85,,0,0,13.5,
6/21/16 17:00,,2,52.2,29.4,2909.25,578.775,23.4,42.175,,0,0,13.5175,
6/21/16 18:00,,2,52.075,28.425,2806.75,581.45,20.575,41.85,,0,0,13.1775,
6/21/16 19:00,,2,50.5,21.7,2671.5,586.325,16.15,37.35,,0,0,12.925,
6/21/16 20:00,,2,51.025,17.525,2579.25,587.875,14.75,31.9,,0,0,12.8875,
6/21/16 21:00,,2,51.45,15.95,2496,589.725,16.975,28.525,,0,0,12.8525,
6/21/16 22:00,,2,49.1,16.175,2442.5,590.3,16.25,26.925,,0,0,12.8225,
6/21/16 23:00,,2,48.75,15.3,2395.25,591.05,15.225,25.4,,0,0,12.795,
6/22/16 0:00,,2,52.4,13.975,2365.5,591.6,15.675,24.55,,0,0,12.7625,
6/22/16 1:00,,2,51.25,11.775,2326.25,592.225,14.325,23,,0,0,12.72,
6/22/16 2:00,,2,53.6,10.675,2270.25,592.775,14.5,21.35,,0,0,12.69,
6/22/16 3:00,,2,52.475,10.8,2239,593.3,15.45,20.75,,0,0,12.66,
6/22/16 4:00,,2,50.9,10.825,2221,593.75,13.475,20.55,,0,0,12.6275,
6/22/16 5:00,,2,51.45,10.125,2208.25,594.125,14.375,20,,0,0,12.63,
6/22/16 6:00,,2,45.525,12.85,2360.25,589.05,15.175,20.475,,0,0,13.245,
6/22/16 7:00,,2,49.875,19.3,2608.75,582.475,18.05,23.9,,0,0,13.765,
6/22/16 8:00,,2,54.375,23.6,2803.75,578.5,19.025,28.225,,0,0,13.97,
6/22/16 9:00,,2,53.425,25.35,3030.75,571.75,19.85,31.925,,0,0,14.8575,
6/22/16 10:00,,2,50.15,26.55,3076.25,571.05,21.25,35.25,,0,0,14.1925,
6/22/16 11:00,,2,49.55,28.5,2960.5,576.375,22.375,37.85,,0,0,13.785,
6/22/16 12:00,,2,50.775,29.2,3197.75,568.675,22,39.975,,0,0,14.68,
6/22/16 13:00,,2,51.725,27.075,2931.75,578.45,20.825,39.4,,0,0,13.6275,
6/22/16 14:00,,2,53.1,25.8,2907.5,578.95,20.075,38.05,,0,0,13.57,
6/22/16 15:00,,2,53.525,23.75,2895.75,579.425,18.825,36.45,,0,0,13.6975,
6/22/16 16:00,,2,55.8,21.55,2894,579.2,18.325,34.375,,0,0,13.73,
